name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
MZ576384	MZ576384	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_5/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-10-28	2015-10-28	NA
MZ576385	MZ576385	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_6/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-11-05	2015-11-05	NA
MZ576386	MZ576386	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_7/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-11-09	2015-11-09	NA
MZ576387	MZ576387	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_8/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-11-10	2015-11-10	NA
MZ576388	MZ576388	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_9/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-11-16	2015-11-16	NA
MZ576389	MZ576389	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_11/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-11-25	2015-11-25	NA
MZ576390	MZ576390	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_12/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-08	2015-12-08	NA
MZ576391	MZ576391	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_13/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-08	2015-12-08	NA
MZ576392	MZ576392	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_14/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-14	2015-12-14	NA
MZ576393	MZ576393	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_15/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-14	2015-12-14	NA
MZ576394	MZ576394	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_16/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-17	2015-12-17	NA
MZ576395	MZ576395	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_18/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-18	2015-12-18	NA
MZ576396	MZ576396	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_19/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-18	2015-12-18	NA
MZ576397	MZ576397	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_20/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-23	2015-12-23	NA
MZ576398	MZ576398	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_21/Nottingham/2015	NA	United Kingdom	United Kingdom	GBR	2015-12-26	2015-12-26	NA
MZ576399	MZ576399	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_23/Nottingham/2016	NA	United Kingdom	United Kingdom	GBR	2016-01-04	2016-01-04	NA
MZ576400	MZ576400	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_24/Nottingham/2016	NA	United Kingdom	United Kingdom	GBR	2016-01-08	2016-01-08	NA
MZ576401	MZ576401	1516	viral cRNA	2021-12-14	Human orthorubulavirus 2	Homo sapiens	NUH_PF2_26/Nottingham/2017	NA	United Kingdom	United Kingdom	GBR	2017-01-26	2017-01-26	NA
M37751	M37751	1446	genomic RNA	1993-08-02	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
M37748	M37748	1380	genomic RNA	1993-08-02	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
M62734	M62734	1370	mRNA	1993-08-02	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF133335	MF133335	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	16406	NA	Croatia	Croatia	HRV	28-Oct-2011	2011-10-28	NA
MF133336	MF133336	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	16475	NA	Croatia	Croatia	HRV	30-Oct-2011	2011-10-30	NA
MF133337	MF133337	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	16971	NA	Croatia	Croatia	HRV	09-Nov-2011	2011-11-09	NA
MF133338	MF133338	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	17034	NA	Croatia	Croatia	HRV	12-Nov-2011	2011-11-12	NA
MF133339	MF133339	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	2706	NA	Croatia	Croatia	HRV	27-Jun-2012	2012-06-27	NA
MF133340	MF133340	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	2858	NA	Croatia	Croatia	HRV	03-Sep-2012	2012-09-03	NA
MF133341	MF133341	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	2950	NA	Croatia	Croatia	HRV	27-Sep-2012	2012-09-27	NA
MF133342	MF133342	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	3257	NA	Croatia	Croatia	HRV	29-Nov-2012	2012-11-29	NA
MF133343	MF133343	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	3263	NA	Croatia	Croatia	HRV	29-Nov-2012	2012-11-29	NA
MF133344	MF133344	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	3316	NA	Croatia	Croatia	HRV	06-Dec-2012	2012-12-06	NA
MF133345	MF133345	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	1688	NA	Croatia	Croatia	HRV	22-Nov-2014	2014-11-22	NA
MF133346	MF133346	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	3036	NA	Croatia	Croatia	HRV	15-Oct-2012	2012-10-15	NA
MF133347	MF133347	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	1779	NA	Croatia	Croatia	HRV	20-Nov-2015	2015-11-20	NA
MF133348	MF133348	1369	viral cRNA	2017-11-01	Human orthorubulavirus 2	Homo sapiens	1849	NA	Croatia	Croatia	HRV	02-Dec-2015	2015-12-02	NA
E03806	E03806	1341	unassigned RNA	2005-11-04	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
JX889247	JX889247	1063	viral cRNA	2013-01-25	Human orthorubulavirus 2	NA	NA	NA	Singapore	Singapore	SGP	NA	NA	NA
LC486579	LC486579	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/12-197	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486580	LC486580	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/12-198	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486581	LC486581	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/12-251	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486582	LC486582	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/12-268	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486583	LC486583	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-423	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486584	LC486584	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-455	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486585	LC486585	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-564	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486586	LC486586	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-605	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486587	LC486587	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-616	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486588	LC486588	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-705	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486589	LC486589	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-711	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486590	LC486590	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/14-837	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486591	LC486591	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/16-372	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486592	LC486592	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/16-621	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486593	LC486593	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/16-625	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486594	LC486594	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/17-368	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486595	LC486595	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/17-386	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486596	LC486596	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/17-609	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486597	LC486597	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/17-637	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486598	LC486598	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/17-652	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486599	LC486599	907	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2s/SaitamaC.JPN/17-730	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
PQ159149	PQ159149	591	viral cRNA	2024-08-24	Human orthorubulavirus 2	Homo sapiens	bf4	NA	Iran: Tehran	Iran	IRN	15-Nov-2023	2023-11-15	NA
MT063324	MT063324	530	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_CMAH81022	NA	Cameroon	Cameroon	CMR	2017	2017-01-01	Military Health Research Center (CRESAR), Mosaic,Global Viral, Metabiota
MT063465	MT063465	530	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_LAAH1041	NA	Laos	Gabon	GAB	2018	2018-01-01	National Animal Health Laboratory, National Centerfor Laboratory & Epidemiology, Metabiota
MT063651	MT063651	530	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_BDAH0888	NA	Bangladesh	Bangladesh	BGD	2018	2018-01-01	ICDDR,B, Institute of Epidemiology, Disease Control& Research, Bangladesh Forest Department, EcoHealthAlliance
MT063665	MT063665	530	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_GHBH408599	NA	Ghana	Ghana	GHA	2018	2018-01-01	Accra Veterinary Laboratory, Noguchi MemorialInstitute for Medical Research, University of Ghana,Military Hospital of the Ghana Armed Forces, Ghana HealthServices, UC Davis One Health Institute Laboratory,University of California, Davis
MT063666	MT063666	530	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_GHBH408599	NA	Ghana	Ghana	GHA	2018	2018-01-01	Accra Veterinary Laboratory, Noguchi MemorialInstitute for Medical Research, University of Ghana,Military Hospital of the Ghana Armed Forces, Ghana HealthServices, UC Davis One Health Institute Laboratory,University of California, Davis
MT832141	MT832141	530	viral cRNA	2022-05-29	Human orthorubulavirus 2	Homo sapiens	PSH00001	NA	Malaysia	Malaysia	MYS	2018	2018-01-01	Queen Elizabeth Hospital 1 and Ecohealth Alliance,tested at Kota Kinabalu Public Health Laboratory, SabahState Health Department, Kota Kinabalu
LQ903765	LQ903765	500	unassigned DNA	2018-10-11	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
PC037848	PC037848	500	unassigned DNA	2024-07-26	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
MT063487	MT063487	496	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_INAH0056	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063486	MT063486	491	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_INAH0048	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063694	MT063694	487	viral cRNA	2020-04-30	Human orthorubulavirus 2	Homo sapiens	PREDICT_INAH0047	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
AF039930	AF039930	453	genomic RNA	2016-07-25	Human orthorubulavirus 2	Homo sapiens	Connecticut, 1977	NA	NA	NA	NA	NA	NA	NA
AF039931	AF039931	453	genomic RNA	2016-07-25	Human orthorubulavirus 2	Homo sapiens	Delaware 1971	NA	NA	NA	NA	NA	NA	NA
AF039932	AF039932	453	genomic RNA	2016-07-25	Human orthorubulavirus 2	Homo sapiens	Hawaii, 1968	NA	NA	NA	NA	NA	NA	NA
AF039934	AF039934	453	genomic RNA	2016-07-25	Human orthorubulavirus 2	Homo sapiens	Kansas, 1982	NA	NA	NA	NA	NA	NA	NA
AF039937	AF039937	453	genomic RNA	2016-07-25	Human orthorubulavirus 2	Homo sapiens	San Francisco, California, 1980	NA	NA	NA	NA	NA	NA	NA
LC050829	LC050829	305	viral cRNA	2020-12-19	Human orthorubulavirus 2	Homo sapiens	HPIV2/20140925	NA	Japan:Hiroshima,Fukuyama	Japan	JPN	2014-09-25	2014-09-25	NA
JQ268838	JQ268838	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA9105	NA	Peru	Peru	PER	Jun-2009	2009-06-01	NA
JQ268839	JQ268839	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLU6790	NA	Peru	Peru	PER	Jun-2007	2007-06-01	NA
JQ268840	JQ268840	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA5191	NA	Colombia	Colombia	COL	May-2008	2008-05-01	NA
JQ268841	JQ268841	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLU8980	NA	Bolivia	Bolivia	BOL	Aug-2007	2007-08-01	NA
JQ268842	JQ268842	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA0072	NA	Peru	Peru	PER	Oct-2007	2007-10-01	NA
JQ268843	JQ268843	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLE8361	NA	Peru	Peru	PER	Feb-2010	2010-02-01	NA
JQ268844	JQ268844	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA2326	NA	Argentina	Argentina	ARG	Apr-2008	2008-04-01	NA
JQ268845	JQ268845	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA1668	NA	Argentina	Argentina	ARG	Apr-2008	2008-04-01	NA
JQ268846	JQ268846	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA4014	NA	Peru	Peru	PER	Aug-2008	2008-08-01	NA
JQ268847	JQ268847	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA0061	NA	Peru	Peru	PER	Dec-2007	2007-12-01	NA
JQ268848	JQ268848	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA2053	NA	Bolivia	Bolivia	BOL	Dec-2007	2007-12-01	NA
JQ268849	JQ268849	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLI2888	NA	Ecuador	Ecuador	ECU	May-2010	2010-05-01	NA
JQ268850	JQ268850	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLI1203	NA	Peru	Peru	PER	May-2010	2010-05-01	NA
JQ268851	JQ268851	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLE9660	NA	Argentina	Argentina	ARG	Mar-2010	2010-03-01	NA
JQ268852	JQ268852	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLA2356	NA	Argentina	Argentina	ARG	May-2008	2008-05-01	NA
JQ268853	JQ268853	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	CFI00226	NA	Peru	Peru	PER	Nov-2009	2009-11-01	NA
JQ268854	JQ268854	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLE8253	NA	Peru	Peru	PER	Jan-2010	2010-01-01	NA
JQ268855	JQ268855	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLI5219	NA	Peru	Peru	PER	Oct-2010	2010-10-01	NA
JQ268856	JQ268856	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLE5586	NA	Nicaragua	Nicaragua	NIC	Aug-2009	2009-08-01	NA
JQ268857	JQ268857	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLU6365	NA	Peru	Peru	PER	May-2007	2007-05-01	NA
JQ268858	JQ268858	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLI5864	NA	Peru	Peru	PER	Nov-2010	2010-11-01	NA
JQ268859	JQ268859	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLU6466	NA	Peru	Peru	PER	May-2007	2007-05-01	NA
JQ268860	JQ268860	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLI4649	NA	Peru	Peru	PER	Oct-2010	2010-10-01	NA
JQ268861	JQ268861	288	mRNA	2012-11-01	Human orthorubulavirus 2	Homo sapiens	FLI2684	NA	Colombia	Colombia	COL	Nov-2009	2009-11-01	NA
KJ939327	KJ939327	228	viral cRNA	2014-08-18	Human orthorubulavirus 2	Homo sapiens	NA	NA	India	India	IND	23-Oct-2013	2013-10-23	NA
GN115638	GN115638	210	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115639	GN115639	210	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115640	GN115640	210	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115637	GN115637	210	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584487	FW584487	210	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584488	FW584488	210	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584489	FW584489	210	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584490	FW584490	210	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115653	GN115653	208	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115654	GN115654	208	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115655	GN115655	208	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115656	GN115656	208	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584503	FW584503	208	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584504	FW584504	208	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584505	FW584505	208	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584506	FW584506	208	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115641	GN115641	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115642	GN115642	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115643	GN115643	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115644	GN115644	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115645	GN115645	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115646	GN115646	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115647	GN115647	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115648	GN115648	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115649	GN115649	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115650	GN115650	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115651	GN115651	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115652	GN115652	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115631	GN115631	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115630	GN115630	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115629	GN115629	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115628	GN115628	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115627	GN115627	180	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584477	FW584477	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584478	FW584478	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584479	FW584479	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584480	FW584480	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584481	FW584481	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584491	FW584491	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584492	FW584492	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584493	FW584493	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584494	FW584494	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584495	FW584495	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584496	FW584496	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584497	FW584497	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584498	FW584498	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584499	FW584499	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584500	FW584500	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584501	FW584501	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584502	FW584502	180	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115636	GN115636	137	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115635	GN115635	137	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115634	GN115634	137	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115633	GN115633	137	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN115632	GN115632	137	unassigned DNA	2009-04-17	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584482	FW584482	137	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584483	FW584483	137	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584484	FW584484	137	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584485	FW584485	137	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW584486	FW584486	137	unassigned DNA	2011-04-01	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353678	GN353678	60	unassigned DNA	2009-05-12	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353679	GN353679	60	unassigned DNA	2009-05-12	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353680	GN353680	60	unassigned DNA	2009-05-12	Human orthorubulavirus 2	NA	NA	NA	NA	NA	NA	NA	NA	NA
