name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
AB623551	AB623551	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2006/1607	NA	Japan:Yamagata	Japan	JPN	2006-06-15	2006-06-15	NA
AB623552	AB623552	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2006/1663	NA	Japan:Yamagata	Japan	JPN	2006-06-21	2006-06-21	NA
AB623553	AB623553	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2006/1929	NA	Japan:Yamagata	Japan	JPN	2006-07-26	2006-07-26	NA
AB623554	AB623554	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2006/1950	NA	Japan:Yamagata	Japan	JPN	2006-07-24	2006-07-24	NA
AB623555	AB623555	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1187	NA	Japan:Yamagata	Japan	JPN	2007-05-29	2007-05-29	NA
AB623556	AB623556	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1245	NA	Japan:Yamagata	Japan	JPN	2007-06-04	2007-06-04	NA
AB623557	AB623557	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1250	NA	Japan:Yamagata	Japan	JPN	2007-06-05	2007-06-05	NA
AB623558	AB623558	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1284	NA	Japan:Yamagata	Japan	JPN	2007-06-12	2007-06-12	NA
AB623559	AB623559	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1289	NA	Japan:Yamagata	Japan	JPN	2007-06-13	2007-06-13	NA
AB623560	AB623560	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1314	NA	Japan:Yamagata	Japan	JPN	2007-06-13	2007-06-13	NA
AB623561	AB623561	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1350	NA	Japan:Yamagata	Japan	JPN	2007-06-18	2007-06-18	NA
AB623562	AB623562	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1365	NA	Japan:Yamagata	Japan	JPN	2007-06-18	2007-06-18	NA
AB623563	AB623563	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1378	NA	Japan:Yamagata	Japan	JPN	2007-06-20	2007-06-20	NA
AB623564	AB623564	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1386	NA	Japan:Yamagata	Japan	JPN	2007-06-21	2007-06-21	NA
AB623565	AB623565	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1411	NA	Japan:Yamagata	Japan	JPN	2007-06-25	2007-06-25	NA
AB623566	AB623566	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1418	NA	Japan:Yamagata	Japan	JPN	2007-06-27	2007-06-27	NA
AB623567	AB623567	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1419	NA	Japan:Yamagata	Japan	JPN	2007-06-27	2007-06-27	NA
AB623568	AB623568	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1458	NA	Japan:Yamagata	Japan	JPN	2007-06-30	2007-06-30	NA
AB623569	AB623569	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1471	NA	Japan:Yamagata	Japan	JPN	2007-07-04	2007-07-04	NA
AB623570	AB623570	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1478	NA	Japan:Yamagata	Japan	JPN	2007-07-05	2007-07-05	NA
AB623571	AB623571	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1492	NA	Japan:Yamagata	Japan	JPN	2007-07-07	2007-07-07	NA
AB623572	AB623572	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1493	NA	Japan:Yamagata	Japan	JPN	2007-07-09	2007-07-09	NA
AB623573	AB623573	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1510	NA	Japan:Yamagata	Japan	JPN	2007-07-09	2007-07-09	NA
AB623574	AB623574	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1515	NA	Japan:Yamagata	Japan	JPN	2007-07-09	2007-07-09	NA
AB623575	AB623575	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1525	NA	Japan:Yamagata	Japan	JPN	2007-07-11	2007-07-11	NA
AB623576	AB623576	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1529	NA	Japan:Yamagata	Japan	JPN	2007-07-11	2007-07-11	NA
AB623577	AB623577	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1559	NA	Japan:Yamagata	Japan	JPN	2007-07-13	2007-07-13	NA
AB623578	AB623578	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1575	NA	Japan:Yamagata	Japan	JPN	2007-07-13	2007-07-13	NA
AB623579	AB623579	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1578	NA	Japan:Yamagata	Japan	JPN	2007-07-13	2007-07-13	NA
AB623580	AB623580	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1584	NA	Japan:Yamagata	Japan	JPN	2007-07-17	2007-07-17	NA
AB623581	AB623581	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1585	NA	Japan:Yamagata	Japan	JPN	2007-07-17	2007-07-17	NA
AB623582	AB623582	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1591	NA	Japan:Yamagata	Japan	JPN	2007-07-19	2007-07-19	NA
AB623583	AB623583	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1602	NA	Japan:Yamagata	Japan	JPN	2007-07-25	2007-07-25	NA
AB623584	AB623584	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1626	NA	Japan:Yamagata	Japan	JPN	2007-07-25	2007-07-25	NA
AB623585	AB623585	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1639	NA	Japan:Yamagata	Japan	JPN	2007-07-31	2007-07-31	NA
AB623586	AB623586	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2007/1740	NA	Japan:Yamagata	Japan	JPN	2007-08-18	2007-08-18	NA
AB623587	AB623587	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/799	NA	Japan:Yamagata	Japan	JPN	2008-04-23	2008-04-23	NA
AB623588	AB623588	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/884	NA	Japan:Yamagata	Japan	JPN	2008-04-30	2008-04-30	NA
AB623589	AB623589	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1083	NA	Japan:Yamagata	Japan	JPN	2008-05-26	2008-05-26	NA
AB623590	AB623590	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1087	NA	Japan:Yamagata	Japan	JPN	2008-05-26	2008-05-26	NA
AB623591	AB623591	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1172	NA	Japan:Yamagata	Japan	JPN	2008-06-10	2008-06-10	NA
AB623592	AB623592	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1176	NA	Japan:Yamagata	Japan	JPN	2008-06-11	2008-06-11	NA
AB623593	AB623593	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1194	NA	Japan:Yamagata	Japan	JPN	2008-06-09	2008-06-09	NA
AB623594	AB623594	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1203	NA	Japan:Yamagata	Japan	JPN	2008-06-11	2008-06-11	NA
AB623595	AB623595	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1204	NA	Japan:Yamagata	Japan	JPN	2008-06-11	2008-06-11	NA
AB623596	AB623596	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1223	NA	Japan:Yamagata	Japan	JPN	2008-06-18	2008-06-18	NA
AB623597	AB623597	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1231	NA	Japan:Yamagata	Japan	JPN	2008-06-12	2008-06-12	NA
AB623598	AB623598	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1232	NA	Japan:Yamagata	Japan	JPN	2008-06-13	2008-06-13	NA
AB623599	AB623599	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1233	NA	Japan:Yamagata	Japan	JPN	2008-06-13	2008-06-13	NA
AB623600	AB623600	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1236	NA	Japan:Yamagata	Japan	JPN	2008-06-13	2008-06-13	NA
AB623601	AB623601	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1237	NA	Japan:Yamagata	Japan	JPN	2008-06-14	2008-06-14	NA
AB623602	AB623602	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1271	NA	Japan:Yamagata	Japan	JPN	2008-06-25	2008-06-25	NA
AB623603	AB623603	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1300	NA	Japan:Yamagata	Japan	JPN	2008-06-26	2008-06-26	NA
AB623604	AB623604	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1319	NA	Japan:Yamagata	Japan	JPN	2008-07-02	2008-07-02	NA
AB623605	AB623605	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1336	NA	Japan:Yamagata	Japan	JPN	2008-06-27	2008-06-27	NA
AB623606	AB623606	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1340	NA	Japan:Yamagata	Japan	JPN	2008-06-30	2008-06-30	NA
AB623607	AB623607	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1342	NA	Japan:Yamagata	Japan	JPN	2008-06-30	2008-06-30	NA
AB623608	AB623608	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1345	NA	Japan:Yamagata	Japan	JPN	2008-07-01	2008-07-01	NA
AB623609	AB623609	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1349	NA	Japan:Yamagata	Japan	JPN	2008-07-02	2008-07-02	NA
AB623610	AB623610	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1353	NA	Japan:Yamagata	Japan	JPN	2008-07-03	2008-07-03	NA
AB623611	AB623611	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1425	NA	Japan:Yamagata	Japan	JPN	2008-07-09	2008-07-09	NA
AB623612	AB623612	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1461	NA	Japan:Yamagata	Japan	JPN	2008-07-14	2008-07-14	NA
AB623613	AB623613	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1462	NA	Japan:Yamagata	Japan	JPN	2008-07-16	2008-07-16	NA
AB623614	AB623614	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1498	NA	Japan:Yamagata	Japan	JPN	2008-07-19	2008-07-19	NA
AB623615	AB623615	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1543	NA	Japan:Yamagata	Japan	JPN	2008-07-30	2008-07-30	NA
AB623616	AB623616	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1575	NA	Japan:Yamagata	Japan	JPN	2008-08-04	2008-08-04	NA
AB623617	AB623617	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1597	NA	Japan:Yamagata	Japan	JPN	2008-08-04	2008-08-04	NA
AB623618	AB623618	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1620	NA	Japan:Yamagata	Japan	JPN	2008-08-09	2008-08-09	NA
AB623619	AB623619	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1623	NA	Japan:Yamagata	Japan	JPN	2008-08-11	2008-08-11	NA
AB623620	AB623620	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1627	NA	Japan:Yamagata	Japan	JPN	2008-08-12	2008-08-12	NA
AB623621	AB623621	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1628	NA	Japan:Yamagata	Japan	JPN	2008-08-12	2008-08-12	NA
AB623622	AB623622	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1646	NA	Japan:Yamagata	Japan	JPN	2008-08-18	2008-08-18	NA
AB623623	AB623623	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1648	NA	Japan:Yamagata	Japan	JPN	2008-08-18	2008-08-18	NA
AB623624	AB623624	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1660	NA	Japan:Yamagata	Japan	JPN	2008-08-16	2008-08-16	NA
AB623625	AB623625	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1772	NA	Japan:Yamagata	Japan	JPN	2008-09-12	2008-09-12	NA
AB623626	AB623626	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2008/1780	NA	Japan:Yamagata	Japan	JPN	2008-09-18	2008-09-18	NA
AB623627	AB623627	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/980	NA	Japan:Yamagata	Japan	JPN	2009-04-07	2009-04-07	NA
AB623628	AB623628	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/982	NA	Japan:Yamagata	Japan	JPN	2009-04-08	2009-04-08	NA
AB623629	AB623629	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/988	NA	Japan:Yamagata	Japan	JPN	2009-04-09	2009-04-09	NA
AB623630	AB623630	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1016	NA	Japan:Yamagata	Japan	JPN	2009-04-10	2009-04-10	NA
AB623631	AB623631	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1019	NA	Japan:Yamagata	Japan	JPN	2009-04-11	2009-04-11	NA
AB623632	AB623632	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1023	NA	Japan:Yamagata	Japan	JPN	2009-04-12	2009-04-12	NA
AB623633	AB623633	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1028	NA	Japan:Yamagata	Japan	JPN	2009-04-13	2009-04-13	NA
AB623634	AB623634	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1033	NA	Japan:Yamagata	Japan	JPN	2009-04-13	2009-04-13	NA
AB623635	AB623635	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1035	NA	Japan:Yamagata	Japan	JPN	2009-04-14	2009-04-14	NA
AB623636	AB623636	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1100	NA	Japan:Yamagata	Japan	JPN	2009-04-22	2009-04-22	NA
AB623637	AB623637	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1139	NA	Japan:Yamagata	Japan	JPN	2009-04-30	2009-04-30	NA
AB623638	AB623638	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1154	NA	Japan:Yamagata	Japan	JPN	2009-05-01	2009-05-01	NA
AB623639	AB623639	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1177	NA	Japan:Yamagata	Japan	JPN	2009-05-13	2009-05-13	NA
AB623640	AB623640	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1224	NA	Japan:Yamagata	Japan	JPN	2009-05-20	2009-05-20	NA
AB623641	AB623641	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1228	NA	Japan:Yamagata	Japan	JPN	2009-05-16	2009-05-16	NA
AB623642	AB623642	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1235	NA	Japan:Yamagata	Japan	JPN	2009-05-19	2009-05-19	NA
AB623643	AB623643	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1239	NA	Japan:Yamagata	Japan	JPN	2009-05-14	2009-05-14	NA
AB623644	AB623644	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1244	NA	Japan:Yamagata	Japan	JPN	2009-05-15	2009-05-15	NA
AB623645	AB623645	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1245	NA	Japan:Yamagata	Japan	JPN	2009-05-16	2009-05-16	NA
AB623646	AB623646	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1248	NA	Japan:Yamagata	Japan	JPN	2009-05-18	2009-05-18	NA
AB623647	AB623647	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1249	NA	Japan:Yamagata	Japan	JPN	2009-05-18	2009-05-18	NA
AB623648	AB623648	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1252	NA	Japan:Yamagata	Japan	JPN	2009-05-20	2009-05-20	NA
AB623649	AB623649	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1253	NA	Japan:Yamagata	Japan	JPN	2009-05-20	2009-05-20	NA
AB623650	AB623650	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1254	NA	Japan:Yamagata	Japan	JPN	2009-05-21	2009-05-21	NA
AB623651	AB623651	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1280	NA	Japan:Yamagata	Japan	JPN	2009-05-22	2009-05-22	NA
AB623652	AB623652	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1284	NA	Japan:Yamagata	Japan	JPN	2009-05-26	2009-05-26	NA
AB623653	AB623653	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1285	NA	Japan:Yamagata	Japan	JPN	2009-05-26	2009-05-26	NA
AB623654	AB623654	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1286	NA	Japan:Yamagata	Japan	JPN	2009-05-26	2009-05-26	NA
AB623655	AB623655	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1287	NA	Japan:Yamagata	Japan	JPN	2009-05-26	2009-05-26	NA
AB623656	AB623656	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1290	NA	Japan:Yamagata	Japan	JPN	2009-05-27	2009-05-27	NA
AB623657	AB623657	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1293	NA	Japan:Yamagata	Japan	JPN	2009-05-22	2009-05-22	NA
AB623658	AB623658	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1296	NA	Japan:Yamagata	Japan	JPN	2009-05-25	2009-05-25	NA
AB623659	AB623659	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1297	NA	Japan:Yamagata	Japan	JPN	2009-05-25	2009-05-25	NA
AB623660	AB623660	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1298	NA	Japan:Yamagata	Japan	JPN	2009-05-25	2009-05-25	NA
AB623661	AB623661	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1300	NA	Japan:Yamagata	Japan	JPN	2009-05-26	2009-05-26	NA
AB623662	AB623662	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1301	NA	Japan:Yamagata	Japan	JPN	2009-05-26	2009-05-26	NA
AB623663	AB623663	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1305	NA	Japan:Yamagata	Japan	JPN	2009-05-26	2009-05-26	NA
AB623664	AB623664	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1311	NA	Japan:Yamagata	Japan	JPN	2009-05-27	2009-05-27	NA
AB623665	AB623665	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1323	NA	Japan:Yamagata	Japan	JPN	2009-06-01	2009-06-01	NA
AB623666	AB623666	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1336	NA	Japan:Yamagata	Japan	JPN	2009-05-28	2009-05-28	NA
AB623667	AB623667	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1337	NA	Japan:Yamagata	Japan	JPN	2009-05-28	2009-05-28	NA
AB623668	AB623668	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1342	NA	Japan:Yamagata	Japan	JPN	2009-05-31	2009-05-31	NA
AB623669	AB623669	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1347	NA	Japan:Yamagata	Japan	JPN	2009-06-03	2009-06-03	NA
AB623670	AB623670	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1350	NA	Japan:Yamagata	Japan	JPN	2009-06-04	2009-06-04	NA
AB623671	AB623671	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1351	NA	Japan:Yamagata	Japan	JPN	2009-06-04	2009-06-04	NA
AB623672	AB623672	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1352	NA	Japan:Yamagata	Japan	JPN	2009-06-04	2009-06-04	NA
AB623673	AB623673	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1364	NA	Japan:Yamagata	Japan	JPN	2009-06-05	2009-06-05	NA
AB623674	AB623674	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1366	NA	Japan:Yamagata	Japan	JPN	2009-06-05	2009-06-05	NA
AB623675	AB623675	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1370	NA	Japan:Yamagata	Japan	JPN	2009-06-08	2009-06-08	NA
AB623676	AB623676	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1384	NA	Japan:Yamagata	Japan	JPN	2009-06-04	2009-06-04	NA
AB623677	AB623677	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1387	NA	Japan:Yamagata	Japan	JPN	2009-06-08	2009-06-08	NA
AB623678	AB623678	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1414	NA	Japan:Yamagata	Japan	JPN	2009-06-13	2009-06-13	NA
AB623679	AB623679	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1426	NA	Japan:Yamagata	Japan	JPN	2009-06-11	2009-06-11	NA
AB623680	AB623680	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1475	NA	Japan:Yamagata	Japan	JPN	2009-06-24	2009-06-24	NA
AB623681	AB623681	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1504	NA	Japan:Yamagata	Japan	JPN	2009-06-25	2009-06-25	NA
AB623682	AB623682	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1523	NA	Japan:Yamagata	Japan	JPN	2009-07-01	2009-07-01	NA
AB623683	AB623683	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1524	NA	Japan:Yamagata	Japan	JPN	2009-07-01	2009-07-01	NA
AB623684	AB623684	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1554	NA	Japan:Yamagata	Japan	JPN	2009-07-07	2009-07-07	NA
AB623685	AB623685	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1555	NA	Japan:Yamagata	Japan	JPN	2009-07-07	2009-07-07	NA
AB623686	AB623686	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1558	NA	Japan:Yamagata	Japan	JPN	2009-07-08	2009-07-08	NA
AB623687	AB623687	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1611	NA	Japan:Yamagata	Japan	JPN	2009-07-13	2009-07-13	NA
AB623688	AB623688	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1834	NA	Japan:Yamagata	Japan	JPN	2009-08-19	2009-08-19	NA
